ZONE,Cu,Au,Cu_SK,Au_SK
2.0,0.798,3.249,0.79670705,2.18322709
2.0,0.796,1.119,0.79692929,2.18400653
2.0,0.796,1.119,0.79679565,1.30606398
2.0,0.796,1.119,0.79691694,1.15265673
2.0,0.797,1.119,0.79711071,1.12624924
2.0,0.797,1.12,0.79773911,1.12158411
2.0,0.797,1.12,0.79862033,1.12123217
2.0,0.793,1.12,0.80177188,1.12119809
2.0,0.794,1.12,0.80594004,1.12123896
2.0,0.794,1.12,0.81453152,1.12127602
2.0,0.794,1.12,0.83009162,1.12131981
2.0,0.794,1.121,0.85791649,1.11924847
2.0,0.793,1.121,0.9078513,1.10783963
2.0,0.794,1.121,0.99608983,1.04022165
2.0,0.794,1.121,1.15353631,0.65314864
2.0,1.524,0.182,1.14934793,0.65297772
2.0,1.525,0.182,1.30103729,0.26611134
2.0,1.525,0.182,1.37683599,0.19846099
2.0,1.526,0.182,1.401753,0.1868546
2.0,1.527,0.182,1.38432624,0.18602118
2.0,1.527,0.183,1.31856172,0.19020101
2.0,1.528,0.183,1.18132179,0.21627698
2.0,1.529,0.183,0.92623369,0.36312777
2.0,0.338,0.539,0.92930852,0.36364703
2.0,0.338,0.54,0.67029068,0.51044219
2.0,0.338,0.54,0.5246521,0.53659175
2.0,0.337,0.54,0.44279372,0.54157407
2.0,0.337,0.541,0.3965162,0.54238412
2.0,0.337,0.541,0.37061533,0.54293277
,,,,
1.0,0.089,7.985,0.12128773,7.72219084
1.0,0.089,7.986,0.10879695,7.91995523
1.0,0.089,7.989,0.1058782,7.93275353
1.0,0.089,7.993,0.10890515,7.88979549
1.0,0.089,7.994,0.11885688,7.71096541
1.0,0.089,7.997,0.13858051,6.99426923
1.0,0.089,7.998,0.17499015,4.13427734
1.0,0.254,0.332,0.17501976,4.13472373
1.0,0.254,0.332,0.21165247,1.27663216
1.0,0.254,0.332,0.23195156,0.56371774
1.0,0.254,0.332,0.24307805,0.3869163
1.0,0.254,0.332,0.2492914,0.34394803
1.0,0.254,0.332,0.25292046,0.33459978
1.0,0.254,0.332,0.25545755,0.33486352
1.0,0.254,0.333,0.25768757,0.34632353
1.0,0.261,0.348,0.25790257,0.3496638
1.0,0.261,0.348,0.258956,0.36033516
1.0,0.261,0.348,0.25854618,0.36911867
1.0,0.261,0.348,0.2565869,0.40119375
1.0,0.261,0.348,0.25285101,0.5627775
1.0,0.268,2.619,0.24371675,3.64827558
1.0,0.268,2.62,0.24469988,4.69031753
1.0,0.24,6.591,0.24802772,4.61972727
1.0,0.24,6.593,0.2428679,6.08022649
1.0,0.24,6.594,0.23987924,6.46627437
1.0,0.24,6.598,0.23804683,6.5691763
1.0,0.24,6.6,0.23693715,6.59761368
1.0,0.24,6.601,0.2362753,6.60567609
1.0,0.24,6.602,0.23594794,6.60894764
1.0,0.24,6.603,0.23598042,6.61202552
2.0,0.244,1.985,0.23924006,1.99158408
2.0,0.244,1.986,0.24836545,2.00214693
2.0,0.244,1.986,0.25733692,2.0304556
2.0,0.244,1.986,0.27904753,2.32837915
2.0,,,0.2701318,2.18344689
,,,,
2.0,0.356,4.908,0.28143202,4.64512761
2.0,0.357,4.909,0.19837056,3.3803956
2.0,0.042,1.971,0.2002709,3.37569984
2.0,0.042,1.971,0.11595104,2.14146005
2.0,0.042,1.971,0.08466196,2.22808349
2.0,0.042,1.971,0.08301658,4.16487916
2.0,0.093,6.52,0.07661737,4.16963324
2.0,0.093,6.523,0.08876232,6.12509813
2.0,0.093,6.524,0.09715135,6.37300533
2.0,0.093,6.525,0.10797848,6.40611281
2.0,0.093,6.53,0.12970028,6.37198561
2.0,0.093,6.53,0.17821904,6.02872579
2.0,0.093,6.53,0.29016786,3.23243172
2.0,0.493,0.017,0.29091079,3.24322633
2.0,0.493,0.017,0.40275056,0.43706818
2.0,0.493,0.017,0.44974082,0.08889741
2.0,0.493,0.017,0.46639017,0.07789272
2.0,0.493,0.017,0.46054461,0.47365567
,,,,
2.0,1.61,1.744,1.6937982,1.77088709
2.0,1.611,1.744,1.67021849,1.78014755
2.0,1.611,1.744,1.63755167,1.9334838
2.0,1.611,1.745,1.60304312,3.19564341
2.0,1.612,4.723,1.573542,3.20496945
2.0,1.613,4.723,1.5539168,4.47820232
2.0,1.613,4.723,1.54540161,4.66129057
2.0,1.613,4.727,1.5373174,4.69720698
2.0,1.613,4.728,1.5134355,4.70777927
2.0,1.614,4.729,1.44576431,4.71169432
2.0,1.616,4.729,1.27187484,4.71205644
2.0,1.616,4.73,0.84366396,4.70706474
2.0,0.064,4.73,0.84827996,4.7019431
2.0,0.064,4.732,0.41816702,4.69889609
2.0,0.064,4.732,0.2421549,4.70394459
2.0,0.064,4.733,0.17052479,4.71043223
2.0,0.064,4.733,0.14128683,4.71854799
2.0,0.064,4.734,0.12927789,4.72852833
2.0,0.064,4.735,0.11883482,4.73626176
2.0,0.064,4.736,0.10721786,4.75321002
2.0,0.064,4.736,0.09491875,4.75460766
2.0,0.064,4.737,0.08352718,4.75400734
2.0,0.064,4.738,0.07487908,4.75307992
2.0,0.064,4.74,0.06993761,4.74931001
2.0,0.064,4.741,0.07239743,4.72076797
2.0,0.064,4.742,0.09082507,4.50056273
2.0,0.064,4.743,0.13364733,2.80090787
2.0,0.183,0.621,0.15286611,3.37998312
2.0,0.244,1.984,0.18897678,1.59978751
2.0,0.244,1.985,0.22321163,1.94793184
2.0,0.071,0.733,0.22173586,0.81626491
2.0,0.721,7.85,0.72098187,7.36686322
2.0,0.721,7.856,0.72933593,7.36091753
2.0,0.721,7.858,0.74320111,7.00182357
2.0,0.721,7.86,0.76757449,3.80076026
2.0,0.79,0.113,0.77253009,3.8049774
2.0,0.79,0.113,0.79397793,0.59238722
2.0,0.789,0.113,0.80878591,0.21315733
2.0,0.79,0.113,0.8402096,0.18415237
2.0,0.789,0.113,0.92799817,0.18731656
2.0,0.789,0.113,1.15321659,0.32205193
2.0,0.789,0.113,1.7024538,1.50089901
2.0,2.854,2.94,1.70090715,1.50216751
2.0,2.855,2.941,2.25777453,2.6888031
2.0,2.858,2.942,2.49616688,2.84385291
2.0,2.862,2.942,2.60547109,2.87795686
2.0,2.864,2.942,2.65986631,2.90558009
2.0,2.871,2.942,2.69454682,2.93580988
2.0,2.872,2.944,2.71721205,2.97111399
2.0,2.874,2.944,2.73655651,3.07409044
2.0,2.886,2.944,2.74903085,3.71950001
2.0,2.887,4.424,2.75930203,3.73481766
2.0,2.888,4.424,2.76550885,4.3670284
2.0,2.893,4.426,2.75617414,4.44327977
2.0,2.897,4.426,2.70596689,4.45106769
2.0,2.901,4.428,2.57067881,4.45101779
2.0,2.905,4.428,2.23850286,4.45205248
2.0,2.905,4.429,1.45484262,4.45204201
2.0,0.039,4.429,1.44999379,4.45269754
2.0,0.039,4.43,0.66131454,4.45954765
2.0,0.039,4.43,0.33012664,4.52741125
2.0,0.04,4.431,0.1920447,5.07291507
2.0,0.04,5.713,0.13774102,5.0751101
2.0,0.04,5.714,0.12059543,5.6220748
2.0,0.04,5.716,0.11771746,5.69076613
2.0,0.04,5.716,0.12518984,5.69921464
2.0,0.04,5.717,0.15087567,5.69629092
2.0,0.04,5.717,0.22596981,5.64824856
2.0,0.357,5.717,0.21183801,5.2902926
2.0,0.356,4.903,0.29009835,5.27280624
2.0,0.356,4.905,0.31467679,4.90243591
2.0,0.356,4.905,0.31292795,4.82205186
2.0,0.463,1.362,0.44181432,1.50750742
2.0,0.463,1.362,0.43976281,1.53484301
2.0,0.464,1.363,0.44065283,1.57333255
2.0,0.46,1.363,0.44195587,1.65148449
2.0,0.46,1.363,0.44178917,1.73376043
2.0,0.46,1.364,0.44197043,1.74246515
2.0,0.46,1.364,0.44270735,1.72607108
2.0,0.46,1.364,0.44418021,1.68094619
2.0,0.46,1.364,0.44747505,1.60593351
2.0,0.46,1.364,0.45451678,1.28682478
2.0,0.46,0.646,0.4714467,1.27947585
2.0,0.46,0.646,0.50921719,0.9738544
2.0,0.46,0.646,0.58989499,0.92770518
2.0,0.46,0.646,0.7596788,0.91739777
2.0,1.109,0.646,0.76461567,0.91062464
2.0,1.109,0.646,0.93517158,0.90443522
2.0,1.109,0.647,1.01734989,0.8995003
2.0,1.11,0.647,1.05653718,0.89439276
2.0,1.11,0.647,1.07512419,0.88875231
2.0,1.11,0.647,1.08372614,0.90138052
2.0,1.11,0.647,1.08938113,0.90365669
2.0,1.11,0.647,1.09181177,0.90563923
2.0,1.11,0.648,1.09294907,0.90688223
2.0,1.111,0.648,1.09355016,0.90117917
2.0,1.111,0.648,1.09439507,0.89464356
2.0,1.112,0.648,1.09520188,0.86889312
2.0,1.112,0.648,1.09596479,0.82015808
2.0,1.112,0.648,1.09617748,0.77704814
2.0,1.112,0.648,1.09661634,0.72583224
2.0,1.112,0.649,1.09753072,0.67559894
2.0,1.113,0.649,1.09840358,0.64147325
2.0,1.113,0.649,1.10044124,0.62642144
2.0,1.113,0.649,1.10426972,0.63710149
2.0,1.113,0.649,1.11205289,0.63855086
2.0,1.113,0.649,1.12928277,0.64467639
2.0,1.113,0.649,1.16624131,0.65574794
2.0,1.113,0.649,1.2449918,0.66953815
2.0,1.113,0.649,1.41239199,0.68451358
2.0,1.757,0.65,1.4125197,0.72328795
2.0,1.757,0.65,1.5785399,0.96852174
2.0,1.758,0.65,1.65276911,2.74144296
2.0,1.758,4.824,1.67934637,2.74182337
2.0,1.758,4.825,1.67324281,4.51581841
2.0,1.759,4.826,1.62900513,4.75935942
2.0,1.759,4.826,1.52258377,4.79468307
2.0,1.76,4.828,1.28841381,4.8025911
2.0,0.835,4.829,1.29589629,4.81014826
2.0,0.835,4.83,1.06252664,4.81717637
2.0,0.835,4.832,0.9586649,4.82256501
2.0,0.836,4.834,0.91433261,4.82574126
2.0,0.836,4.834,0.89743132,4.82784006
2.0,0.836,4.835,0.89013512,4.82817772
2.0,0.837,4.835,0.88882593,4.82924181
2.0,0.837,4.836,0.88825983,4.82992191
2.0,0.837,4.837,0.88847031,4.83109781
2.0,0.837,4.838,0.88586916,4.83450564
2.0,0.837,4.839,0.88583879,4.84921021
2.0,0.837,4.84,0.88670557,4.93997571
2.0,0.837,5.045,0.88705623,4.9439951
2.0,0.838,5.045,0.89143817,5.03558155
2.0,0.838,5.046,0.90163949,5.05174795
2.0,0.838,5.049,0.92426621,5.05645385
2.0,0.838,5.049,0.97148967,5.06501697
2.0,0.838,5.049,1.0716948,5.10835437
2.0,1.355,5.159,0.99616141,5.07311646
2.0,1.357,5.159,0.96855347,4.85929037
2.0,1.357,5.159,0.69167568,2.97421719
2.0,0.071,0.733,0.71380524,2.97271431
2.0,0.071,0.733,0.38237843,1.0798189
2.0,0.227,1.335,0.24359082,1.25102717
2.0,0.227,1.336,0.24324978,1.25342812
2.0,0.227,1.336,0.24895268,1.52079651
2.0,0.227,1.337,0.27149595,4.07794595
2.0,0.227,7.788,0.33002703,4.09593831
2.0,0.227,7.791,0.46788171,6.67725334
2.0,0.72,7.802,0.48182499,6.97180665
2.0,0.72,7.804,0.61699331,7.00064956
2.0,0.72,7.808,0.6745888,7.03628343
2.0,0.72,7.808,0.69843647,7.08687518
2.0,0.72,7.811,0.70749856,7.13406336
2.0,0.72,7.815,0.71135401,7.16692945
2.0,0.72,7.817,0.71292975,7.18849299
2.0,0.72,7.82,0.71405966,7.20720958
2.0,0.72,7.821,0.71494838,7.22595085
2.0,0.72,7.822,0.71465461,7.24377497
2.0,0.721,7.823,0.71481964,7.2632104
2.0,0.721,7.828,0.71488609,7.27773534
2.0,0.721,7.829,0.71508773,7.29380734
2.0,0.721,7.829,0.71538054,7.31323719
2.0,0.721,7.842,0.71566091,7.32798946
2.0,0.721,7.845,0.716582,7.34902649
2.0,2.701,0.028,2.66415114,0.18427796
2.0,2.706,0.029,2.66498232,0.17477526
2.0,2.708,0.029,2.66509185,0.1694485
2.0,2.715,0.029,2.66205006,0.16383403
2.0,2.716,0.029,2.63984222,0.16092254
2.0,2.717,0.029,2.64065716,0.21583525
2.0,2.718,0.029,2.63453093,0.72185065
2.0,2.719,1.333,2.6142017,0.72032302
2.0,2.723,1.333,2.56327544,1.23324458
2.0,2.723,1.333,2.44510289,1.29574854
2.0,2.727,1.333,2.17770367,1.30113591
2.0,2.732,1.333,1.59465082,1.30719203
2.0,0.321,1.334,1.59224758,1.31309608
2.0,0.321,1.334,0.99297871,1.31736726
2.0,0.321,1.334,0.70824792,1.32034671
2.0,0.321,1.334,0.58557782,1.33160191
2.0,0.463,1.361,0.49067425,1.35761692
2.0,0.463,1.362,0.46854254,1.41329169
2.0,0.463,1.362,0.45163233,1.46430321
2.0,2.835,4.299,3.01074632,0.70270239
2.0,3.118,0.837,2.97012455,2.40083437
2.0,3.128,0.837,3.03995177,1.08332437
2.0,3.13,0.837,3.0805142,0.8549866
2.0,3.132,0.837,3.10417319,0.81844938
2.0,3.135,0.838,3.11994288,0.81607831
2.0,3.141,0.838,3.13189076,0.81715483
2.0,3.146,0.838,3.14428954,0.8178004
2.0,3.153,0.838,3.15741759,0.81854361
2.0,3.156,0.838,3.17869169,0.82101409
2.0,3.16,0.838,3.20692451,0.82463822
2.0,3.16,0.838,3.2539474,0.8294821
2.0,3.358,0.838,3.25817048,0.83597258
2.0,3.36,0.838,3.30567736,0.84512463
2.0,3.364,0.839,3.33489316,0.87239707
2.0,3.383,0.898,3.34977133,0.87449398
2.0,3.384,0.898,3.35981439,0.89923998
2.0,3.388,0.898,3.36144898,0.90325833
2.0,3.398,0.898,3.35120712,0.90383202
2.0,3.404,0.898,3.32532852,0.90371823
2.0,3.421,0.898,3.26911789,0.90361352
2.0,3.432,0.898,3.16267673,0.9039351
2.0,3.448,0.899,2.96303326,0.90369917
2.0,3.471,0.899,2.59570948,0.90495947
2.0,3.492,0.899,1.93312022,0.92338405
2.0,0.4,0.899,1.94224275,1.04412799
2.0,0.4,0.899,1.2753921,1.74947927
2.0,0.401,0.899,0.89983397,5.78153347
2.0,0.401,10.758,0.68770017,5.77960152
2.0,0.401,10.759,0.5684287,9.81789695
2.0,0.401,10.77,0.50014857,10.53053972
2.0,0.401,10.775,0.46148621,10.66237924
2.0,0.401,10.786,0.43526419,10.68726033
2.0,0.401,10.789,0.41965413,10.69623517
2.0,0.401,10.79,0.40538705,10.68451075
2.0,0.401,10.794,0.38909273,10.57820248
2.0,0.401,10.803,0.36433219,9.93050474
2.0,0.401,10.814,0.32232263,6.18655759
2.0,0.213,1.658,0.30788536,6.19097889
2.0,0.214,1.658,0.26676451,2.4447752
2.0,0.214,1.658,0.24375476,1.78766166
2.0,0.214,1.658,0.23079574,1.6739733
2.0,0.214,1.659,0.22345144,1.65505135
2.0,0.214,1.659,0.21924667,1.65313449
2.0,0.213,1.659,0.21715319,1.65279945
2.0,0.213,1.659,0.21603413,1.65433798
2.0,0.213,1.66,0.21589264,1.66395269
2.0,0.213,1.66,0.2166857,1.71996779
2.0,0.213,1.796,0.21867828,1.72086283
2.0,0.213,1.797,0.22254143,1.77676613
2.0,0.213,1.797,0.22957577,1.78693223
2.0,0.213,1.797,0.24213243,1.78964076
2.0,0.213,1.798,0.26447217,1.79092551
2.0,0.214,1.798,0.30370766,1.79953999
2.0,0.394,1.798,0.3039623,1.84860841
2.0,0.394,1.798,0.34338671,2.12858509
2.0,0.394,1.798,0.36565988,3.72279257
2.0,0.394,5.683,0.37837516,3.72507168
2.0,0.394,5.684,0.38577501,5.3216611
2.0,0.394,5.687,0.39034969,5.60161443
2.0,0.394,5.688,0.39365324,5.64389585
2.0,0.394,5.689,0.39676266,5.60205374
2.0,0.394,5.694,0.40072114,5.29436522
2.0,0.394,5.694,0.40691831,3.5337303
2.0,0.394,1.641,0.41738658,2.96848824
,,,,
,,,,
,,,,
,,,,
2.0,0.298,5.707,0.39470378,4.42779163
2.0,0.492,3.225,0.39452021,4.43010816
2.0,0.492,3.226,0.44579773,3.3675288
2.0,0.492,3.226,0.47022589,3.21064567
2.0,0.492,3.227,0.4825744,3.10074402
2.0,0.492,3.227,0.49032478,2.44554282
2.0,0.491,1.701,0.49887967,2.44556991
2.0,0.491,1.701,0.51287308,1.79147316
2.0,0.491,1.702,0.54163858,1.71196293
2.0,0.492,1.702,0.60185005,1.78776104
2.0,0.492,1.702,0.72930741,2.42147841
2.0,0.967,3.21,0.73466758,2.34610061
2.0,0.967,3.211,0.87051796,2.43383625
2.0,1.009,1.908,0.92873886,2.52478724
2.0,1.009,1.908,0.96529822,1.97965942
2.0,1.009,1.909,0.9776464,1.90513526
2.0,1.009,1.909,0.97215785,1.89388014
2.0,1.009,1.91,0.93844466,1.83142428
,,,,
2.0,0.267,4.699,0.33526709,4.58438855
2.0,0.267,4.7,0.2987546,4.40569649
2.0,0.267,4.7,0.28188312,2.88558304
2.0,0.267,1.115,0.27444366,2.89244157
2.0,0.267,1.115,0.27195105,1.36841215
2.0,0.267,1.115,0.27293056,1.16134884
2.0,0.267,1.115,0.27786812,1.13553207
2.0,0.267,1.116,0.28977011,1.1380478
2.0,0.267,1.116,0.31567737,1.17768102
2.0,0.267,1.116,0.37099305,1.47176031
2.0,0.439,1.808,0.39257677,1.46615168
2.0,0.439,1.808,0.48376581,1.7233121
2.0,0.439,1.808,0.60282539,1.48678495
2.0,0.813,1.156,0.61105398,1.49268707
2.0,0.814,1.156,0.70959032,1.21695076
2.0,0.814,1.156,0.74795687,1.18142439
2.0,0.814,1.156,0.74907363,1.17247837
2.0,0.814,1.157,0.71335331,1.11631318
2.0,0.814,1.157,0.61945344,0.68012817
2.0,0.439,0.134,0.62169122,0.68029493
2.0,0.439,0.134,0.52369492,0.23945635
2.0,0.439,0.134,0.47771118,0.17799348
2.0,0.439,0.134,0.45613295,0.16980609
2.0,0.439,0.134,0.4461068,0.16866431
2.0,0.439,0.134,0.44168242,0.17113445
2.0,0.44,0.134,0.43951475,0.17218537
2.0,0.44,0.134,0.43880256,0.17047074
2.0,0.44,0.134,0.43840477,0.16912128
2.0,0.44,0.135,0.43799061,0.16765361
2.0,0.44,0.135,0.43721774,0.16855169
2.0,0.44,0.135,0.43545757,0.16829755
2.0,0.44,0.135,0.43143158,0.17311401
2.0,0.44,0.135,0.42289526,0.22113656
2.0,0.44,0.135,0.40488809,0.58670831
2.0,0.44,0.135,0.36677334,3.25795799
2.0,0.296,6.377,0.36668562,3.25668209
2.0,0.296,6.379,0.32877591,5.92756898
2.0,0.297,6.379,0.31073931,6.29731159
2.0,0.297,6.38,0.30265392,6.34535597
2.0,0.297,6.382,0.29888902,6.35061285
2.0,0.297,6.384,0.29728503,6.35052215
2.0,0.297,6.384,0.29673143,6.35012326
2.0,0.297,6.386,0.29669455,6.33201716
2.0,0.297,6.388,0.29517487,5.99404595
2.0,0.617,0.166,0.60815306,0.17093835
2.0,0.617,0.166,0.60189382,0.17481423
2.0,0.617,0.166,0.59057364,0.20276476
2.0,0.617,0.166,0.57060125,0.36395248
2.0,0.617,0.166,0.5352617,1.26852298
2.0,0.461,2.376,0.53235218,1.26895795
2.0,0.461,2.376,0.49360434,2.17314967
2.0,0.461,2.376,0.46543817,2.330794
2.0,0.461,2.377,0.43876064,2.33051622
2.0,0.461,2.377,0.40470324,2.17197611
2.0,0.461,2.377,0.35217722,1.2573433
2.0,0.233,0.143,0.35062409,1.25832848
2.0,0.233,0.143,0.30092773,0.34260619
2.0,0.233,0.143,0.2735481,0.17869043
2.0,0.233,0.143,0.25941704,0.14981414
2.0,0.233,0.144,0.25394734,0.14469152
2.0,0.233,0.144,0.25534332,0.1443503
2.0,0.233,0.144,0.26404842,0.14459279
2.0,0.233,0.144,0.28291777,0.14574383
2.0,0.233,0.144,0.31817229,0.15213905
2.0,0.233,0.144,0.38134691,0.18797701
2.0,0.528,0.231,0.3810083,0.1879504
2.0,0.528,0.231,0.44456124,0.22360798
2.0,0.528,0.231,0.48065461,0.2299931
2.0,0.528,0.231,0.50122444,0.23518967
2.0,0.528,0.231,0.51294055,0.2353505
2.0,0.528,0.231,0.51965205,0.23531852
2.0,0.528,0.231,0.52355157,0.24352505
2.0,0.529,0.231,0.5255235,0.24339513
2.0,0.529,0.231,0.52667058,0.2327428
2.0,0.529,0.231,0.52696842,0.23277192
2.0,0.529,0.231,0.52651987,0.23286173
2.0,0.529,0.231,0.52517836,0.23329269
2.0,0.529,0.232,0.52250527,0.23338838
2.0,0.529,0.232,0.5176226,0.23436282
2.0,0.529,0.232,0.50892871,0.23756065
2.0,0.53,0.232,0.49320293,0.25497435
2.0,0.53,0.232,0.46572184,0.35216964
2.0,0.53,0.232,0.41715856,0.89364537
2.0,0.31,1.575,0.415023,0.84411306
2.0,0.3,1.453,0.36761464,1.39463636
2.0,0.3,1.453,0.33845567,1.44380371
2.0,0.3,1.454,0.32189645,1.45253361
2.0,0.3,1.454,0.3125077,1.45451512
2.0,0.3,1.454,0.30716008,1.45495272
2.0,0.3,1.454,0.30412324,1.45540526
2.0,0.3,1.455,0.30238059,1.45538883
2.0,0.3,1.455,0.30140025,1.45581203
2.0,0.3,1.455,0.30086052,1.45594237
2.0,0.3,1.455,0.3005327,1.45634283
2.0,0.3,1.456,0.30037534,1.4563553
2.0,0.3,1.456,0.30028617,1.45672846
2.0,1.261,1.246,1.26021238,1.24934184
2.0,1.262,1.246,1.246891,1.24905255
2.0,1.262,1.246,1.23930394,1.25179126
2.0,1.263,1.247,1.22420192,1.26741192
2.0,1.263,1.247,1.1969885,1.35790424
2.0,1.263,1.247,1.1492199,1.87120199
2.0,1.081,2.497,1.13206736,1.86900684
2.0,1.081,2.497,1.0619173,2.37460112
2.0,1.082,2.497,0.985021,2.44031279
2.0,1.083,2.498,0.87571001,2.30905185
2.0,1.083,2.498,0.69718579,1.47462128
2.0,0.294,0.461,0.69340805,1.47516133
2.0,0.294,0.461,0.51961258,0.6374725
2.0,0.294,0.461,0.42152392,0.49229886
2.0,0.294,0.461,0.36618166,0.4677333
2.0,0.294,0.461,0.3350716,0.46436395
2.0,0.295,0.461,0.3174642,0.46467603
2.0,0.295,0.461,0.30769123,0.46570338
2.0,0.295,0.461,0.30218789,0.46563673
2.0,0.295,0.461,0.29910873,0.46357774
2.0,0.295,0.461,0.29741919,0.46243653
2.0,0.295,0.461,0.29653584,0.46149911
2.0,0.295,0.461,0.29626401,0.46069717
2.0,0.295,0.461,0.29639824,0.46038669
2.0,0.295,0.462,0.2970159,0.46040531
2.0,0.295,0.462,0.29832454,0.4608469
2.0,0.295,0.462,0.30076344,0.46103418
2.0,0.295,0.462,0.30514335,0.46217281
2.0,0.295,0.463,0.31285695,0.46671933
2.0,0.295,0.463,0.32648153,0.4934892
2.0,0.295,0.463,0.35069195,0.64515593
2.0,0.295,0.463,0.39351999,1.50764917
2.0,0.462,2.536,0.40498411,1.56307374
2.0,0.462,2.536,0.46161505,2.73202349
2.0,0.462,2.536,0.51811164,4.67673796
2.0,0.627,6.896,0.5296803,4.70293193
2.0,0.627,6.899,0.57221729,6.50335085
2.0,0.627,6.902,0.59632694,6.82202842
2.0,0.627,6.904,0.6100897,6.87953749
2.0,0.628,6.905,0.61773892,6.89113103
2.0,0.628,6.907,0.62226839,6.89354074
2.0,0.628,6.907,0.6247806,6.89583538
2.0,0.628,6.909,0.62612472,6.89804464
2.0,0.628,6.911,0.62677552,6.91341594
2.0,0.628,6.926,0.62695417,6.91455066
2.0,0.628,6.926,0.62670216,6.92171423
2.0,0.628,6.927,0.62598343,6.92508007
2.0,0.628,6.932,0.62455711,6.92663438
2.0,0.628,6.934,0.62190788,6.92922941
2.0,0.628,6.935,0.61719132,6.93025292
2.0,0.628,6.938,0.60882175,6.92256412
2.0,0.628,6.941,0.59398212,6.86945481
2.0,0.629,6.944,0.56732119,6.55417176
2.0,0.629,6.949,0.520329,4.74376408
2.0,0.393,2.548,0.52781231,4.74520632
2.0,0.393,2.548,0.48958805,2.93400616
2.0,0.393,2.549,0.48374327,2.60852664
2.0,0.393,2.549,0.50832311,2.51532041
2.0,0.393,2.549,0.57157789,2.29232989
2.0,0.726,2.031,0.56639138,2.29066192
2.0,0.726,2.031,0.6359744,2.07716619
2.0,0.726,2.031,0.67527973,2.03974193
2.0,0.726,2.031,0.69758292,2.03358611
2.0,0.726,2.032,0.71033683,2.03250281
2.0,0.727,2.032,0.71741616,2.03315211
2.0,0.727,2.033,0.7216295,2.03319978
2.0,0.727,2.033,0.72404835,2.03363322
2.0,0.727,2.033,0.72544207,2.03372985
2.0,0.727,2.033,0.72626733,2.0338428
2.0,0.727,2.033,0.72684691,2.03427227
2.0,0.727,2.034,0.72734972,2.03430031
2.0,0.727,2.034,0.7279359,2.03480166
2.0,0.727,2.034,0.7288263,2.03537366
2.0,0.727,2.035,0.73026067,2.03584195
2.0,0.728,2.035,0.73235411,2.03916651
2.0,0.728,2.037,0.73629236,2.0516285
2.0,0.728,2.037,0.74300296,2.12322792
2.0,0.728,2.037,0.75473707,2.52580696
2.0,0.726,2.968,0.77624653,2.63496299
2.0,0.825,2.061,0.77575879,5.7602202
2.0,0.824,8.718,0.79728157,5.46263626
,,,,
,,,,
,,,,
2.0,0.3,1.456,0.30024261,1.45679353
2.0,0.3,1.456,0.30026463,1.456802
2.0,0.3,1.456,0.30030547,1.45681457
2.0,0.3,1.456,0.30040903,1.45682357
2.0,0.3,1.456,0.30059472,1.45691117
2.0,0.301,1.456,0.30054357,1.45731804
2.0,0.301,1.457,0.30066979,1.45731016
2.0,0.301,1.457,0.30063514,1.45770641
2.0,0.301,1.457,0.30042767,1.45780403
2.0,0.301,1.457,0.29997037,1.45791451
2.0,0.301,1.457,0.2991031,1.45868405
2.0,0.301,1.458,0.29756407,1.46061899
2.0,0.301,1.458,0.29483886,1.47182702
2.0,0.301,1.458,0.29004691,1.53211912
2.0,0.301,1.458,0.28157991,1.86816851
2.0,0.301,1.458,0.26669678,3.74150718
2.0,0.108,7.313,0.31384054,0.79560861
2.0,0.332,0.13,0.27003509,3.19544426
2.0,0.332,0.131,0.29093191,0.68230574
2.0,0.332,0.131,0.29830564,0.23357679
2.0,0.332,0.131,0.2945727,0.16363491
2.0,0.333,0.131,0.27810806,0.20954886
2.0,0.333,0.131,0.24398804,0.54371581
2.0,0.162,0.952,0.24561424,0.54301209
2.0,0.162,0.952,0.20961785,0.87976638
2.0,0.162,0.952,0.18920124,0.94017453
2.0,0.162,0.952,0.17764657,0.95104477
2.0,0.162,0.952,0.17117757,0.95308873
2.0,0.162,0.952,0.16767552,0.96088833
2.0,0.163,0.953,0.16560476,0.96108359
2.0,0.163,0.953,0.16472156,0.96141276
2.0,0.163,0.953,0.16435486,0.96151354
2.0,0.163,0.953,0.16438206,0.96016051
2.0,0.163,0.953,0.1648113,0.95960477
2.0,0.163,0.953,0.16578668,0.95960312
2.0,0.163,0.954,0.1676226,0.959297
2.0,0.163,0.954,0.17095221,0.96019055
,,,,
,,,,
,,,,
3.0,0.124,1.688,0.17320972,1.73586469
3.0,0.124,1.689,0.13306986,1.69869399
3.0,0.124,1.69,0.12716756,1.69576635
3.0,0.124,1.69,0.12741393,1.70353761
3.0,0.124,1.69,0.13365471,1.73414905
3.0,0.124,1.69,0.15855424,1.85060007
3.0,0.124,1.691,0.25458723,2.29669707
3.0,0.383,2.894,0.25497839,2.29711035
3.0,0.384,2.894,0.35080043,2.74232368
3.0,0.384,2.894,0.37601162,2.85811771
3.0,0.384,2.895,0.38254685,2.88838822
3.0,0.384,2.896,0.38424059,2.89666954
3.0,0.384,2.897,0.38431779,2.89252044
3.0,1.095,1.38,1.08738996,1.63419619
3.0,1.095,1.38,1.09092927,2.35766714
3.0,1.091,3.336,1.09225092,2.35844928
3.0,1.091,3.336,1.09121107,3.082746
3.0,1.091,3.337,1.09131836,3.27067691
3.0,1.092,3.338,1.09139722,3.31981161
